source;target;date;origin;destination
2;146;1773-9-18;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;735;1773-9-2;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;903;1773-9-20;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;183;1773-9-20;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
905;2;1773-9-20;Naples, Napoli (province), Campania, Italy, Europe;Unknown
2;87;1773-9-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;651;1773-9-22;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
607;2;1773-9-22;Unknown;Unknown
2;158;1773-9-24;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1714;1773-9-24;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;562;1773-9-24;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Geneva, canton of Geneva, Switzerland, Europe
2;1559;1773-9-25;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;717;1773-9-25;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
115;2;1773-9-25;Milan, Milano (province), Lombardia, Italy, Europe;Unknown
2;146;1773-9-26;Unknown;Unknown
2;309;1773-9-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;840;1773-9-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;380;1773-9-30;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;373;1773-9-30;Unknown;Unknown
2;87;1773-9-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;562;1773-9-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Geneva, canton of Geneva, Switzerland, Europe
2;382;1773-9-5;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
377;2;1773-9-8;Unknown;Unknown
383;2;1773-9-9;Unknown;Unknown
2;651;1773-9-9;Unknown;Unknown
2;717;1773-9-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;383;1773-9-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Les Délices, Geneva, canton of Geneva, Switzerland, Europe
2;905;1774-1-1;Geneva, canton of Genève, Switzerland, Europe;Unknown
2;930;1774-1-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;465;1774-1-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;879;1774-1-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;801;1774-1-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
788;465;1774-1-10;Abbeville, Somme (department), Picardie, France, Europe;Unknown
360;119;1774-1-11;Gex, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;564;1774-1-12;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;636;1774-1-12;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lausanne, canton of Vaud, Switzerland, Europe
2;651;1774-1-12;Unknown;Unknown
906;465;1774-1-14;Abbeville, Somme (department), Picardie, France, Europe;Unknown
2;249;1774-1-15;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;250;1774-1-15;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;87;1774-1-15;Unknown;Unknown
2;360;1774-1-16;Unknown;Unknown
119;360;1774-1-16;Unknown;Unknown
2;373;1774-1-16;Unknown;Unknown
2;373;1774-1-16;Unknown;Unknown
2;146;1774-1-17;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;753;1774-1-17;Unknown;Unknown
2;651;1774-1-17;Unknown;Unknown
607;2;1774-1-18;Unknown;Unknown
2;465;1774-1-22;Unknown;Unknown
2;380;1774-1-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;409;1774-1-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-1-22;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-1-25;Unknown;Unknown
2;87;1774-1-25;Unknown;Unknown
2;636;1774-1-27;Unknown;Lausanne, canton of Vaud, Switzerland, Europe
2;894;1774-1-27;Unknown;Champteloup, France, Europe
658;2;1774-1-27;Doullens, Somme (department), Picardie, France, Europe;Unknown
2;279;1774-1-28;Unknown;Unknown
2;146;1774-1-28;Unknown;Unknown
2;373;1774-1-28;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Geneva, canton of Geneva, Switzerland, Europe
2;801;1774-1-28;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
465;2;1774-1-28;Montpellier, Hérault (department), Languedoc-Roussillon, France, Europe;Unknown
669;2;1774-1-29;Solothurn, canton of Solothurn, Switzerland, Europe;Unknown
380;775;1774-1-29;Unknown;Unknown
2;984;1774-1-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;465;1774-1-3;Unknown;Unknown
2;1561;1774-1-3;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
377;2;1774-1-3;Unknown;Unknown
2;984;1774-1-30;Unknown;St Claude, Jura, Franche-Comté, France, Europe
2;183;1774-1-30;Unknown;Unknown
2;748;1774-1-30;Unknown;Unknown
607;2;1774-1-30;Saint Petersburg, Sankt-Peterburg (autonomous city), Rossiya, Russia, Asia;Unknown
2;146;1774-1-31;Unknown;Unknown
2;735;1774-1-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;651;1774-1-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-1-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
775;380;1774-1-31;Audincourt, Doubs (department), Franche-Comté, France, Europe;Unknown
2;373;1774-1-31;Unknown;Unknown
2;465;1774-1-31;Unknown;Unknown
2;465;1774-1-31;Unknown;Unknown
2;380;1774-1-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;409;1774-1-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
87;2;1774-1-4;Unknown;Unknown
792;547;1774-1-5;Unknown;Ferney-Voltaire, Ain, Rhône-Alpes, France, Europe
2;289;1774-1-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1504;1774-1-6;Unknown;Unknown
2;465;1774-1-6;Unknown;Unknown
2;797;1774-1-6;Unknown;Unknown
2;635;1774-1-6;Unknown;Unknown
765;2;1774-1-7;Versailles, Yvelines (department), Île-de-France, France, Europe;Unknown
119;360;1774-1-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;146;1774-10-10;Unknown;Unknown
2;553;1774-10-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;264;1774-10-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;636;1774-10-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lausanne, canton of Vaud, Switzerland, Europe
2;1694;1774-10-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;183;1774-10-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
547;1561;1774-10-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;175;1774-10-15;Unknown;Unknown
2;87;1774-10-15;Unknown;Unknown
2;1715;1774-10-15;Unknown;Unknown
651;2;1774-10-15;Unknown;Geneva, canton of Geneva, Switzerland, Europe
2;183;1774-10-17;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;183;1774-10-17;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
619;457;1774-10-17;Fontainebleau, Seine-et-Marne (department), Île-de-France, France, Europe;Unknown
2;309;1774-10-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;607;1774-10-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;593;1774-10-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
463;632;1774-10-19;château de Tournay, Pregny-Chambésy, canton of Genève, Switzerland, Europe;Unknown
2;797;1774-10-2;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;735;1774-10-2;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;894;1774-10-2;Unknown;Unknown
907;2;1774-10-2;Semur-en-Auxois, Côte-d'Or (department), Bourgogne, France, Europe;Unknown
87;2;1774-10-20;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;146;1774-10-24;Unknown;Unknown
2;801;1774-10-24;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;457;1774-10-26;Unknown;Unknown
457;619;1774-10-27;Geneva, canton of Genève, Switzerland, Europe;Unknown
2;500;1774-10-28;Unknown;Geneva, canton of Geneva, Switzerland, Europe
2;321;1774-10-29;Unknown;Unknown
2;1561;1774-10-29;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
2;797;1774-10-30;Unknown;Unknown
2;183;1774-10-30;Unknown;Unknown
2;801;1774-10-30;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
457;2;1774-10-4;Geneva, canton of Genève, Switzerland, Europe;Unknown
2;607;1774-10-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1010;1774-10-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
87;2;1774-10-8;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;183;1774-11-1;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1716;1774-11-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;801;1774-11-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;409;1774-11-12;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
175;2;1774-11-12;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
607;2;1774-11-13;Unknown;Unknown
2;992;1774-11-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
2;696;1774-11-16;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;87;1774-11-17;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;894;1774-11-17;Unknown;Unknown
87;2;1774-11-18;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;409;1774-11-2;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;797;1774-11-20;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;321;1774-11-21;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;553;1774-11-21;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;828;1774-11-23;Unknown;Unknown
2;801;1774-11-23;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;146;1774-11-24;Unknown;Unknown
2;377;1774-11-24;Unknown;Unknown
377;2;1774-11-24;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;565;1774-11-26;Unknown;Unknown
2;1717;1774-11-26;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-11-27;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
2;559;1774-11-27;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;183;1774-11-28;Unknown;Unknown
2;558;1774-11-28;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;651;1774-11-30;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;373;1774-11-30;Unknown;Unknown
2;1559;1774-11-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-11-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;558;1774-11-4;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;1718;1774-11-6;Unknown;Unknown
2;564;1774-11-6;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;321;1774-11-7;Unknown;Unknown
2;146;1774-11-7;Unknown;Unknown
2;1561;1774-11-7;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;801;1774-11-7;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
409;2;1774-11-7;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
908;1637;1774-11-9;Geneva, canton of Genève, Switzerland, Europe;Edinburgh, county of Edinburgh, Scotland, Europe
465;2;1774-12-0;Unknown;Unknown
87;2;1774-12-10;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
562;639;1774-12-10;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;828;1774-12-11;Unknown;Unknown
2;146;1774-12-11;Unknown;Unknown
2;735;1774-12-11;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;183;1774-12-11;Unknown;Unknown
2;687;1774-12-12;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Angoulême, Charente, Poitou-Charentes, France, Europe
2;377;1774-12-12;Unknown;Unknown
2;87;1774-12-13;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1572;1774-12-15;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
528;2;1774-12-15;Paris, Ville de Paris (department), Île-de-France, France, Europe;Ferney-Voltaire, Ain, Rhône-Alpes, France, Europe
2;377;1774-12-15;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;373;1774-12-15;Unknown;Unknown
2;607;1774-12-16;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;675;1774-12-16;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;651;1774-12-16;Unknown;Unknown
2;584;1774-12-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1559;1774-12-19;Unknown;Unknown
377;2;1774-12-19;Unknown;Unknown
2;801;1774-12-19;Unknown;Unknown
2;377;1774-12-2;Unknown;Unknown
2;1561;1774-12-2;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;636;1774-12-20;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lausanne, canton of Vaud, Switzerland, Europe
2;1594;1774-12-21;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
377;2;1774-12-22;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;1719;1774-12-23;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;146;1774-12-23;Unknown;Unknown
2;828;1774-12-23;Unknown;Unknown
2;1561;1774-12-24;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Lyons, Rhône, Rhône-Alpes, France, Europe
457;2;1774-12-26;Geneva, canton of Genève, Switzerland, Europe;Unknown
909;2;1774-12-26;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
457;966;1774-12-26;Geneva, canton of Genève, Switzerland, Europe;Unknown
2;457;1774-12-27;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1720;1774-12-28;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
87;2;1774-12-28;Berlin, Berlin (state), Germany, Europe;Ferney-Voltaire, Ain, Rhône-Alpes, France, Europe
2;321;1774-12-30;Unknown;Unknown
2;146;1774-12-30;Unknown;Unknown
2;553;1774-12-30;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;704;1774-12-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;377;1774-12-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;558;1774-12-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;801;1774-12-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
279;2;1774-12-31;Paris, Ville de Paris (department), Île-de-France, France, Europe;Ferney-Voltaire, Ain, Rhône-Alpes, France, Europe
2;373;1774-12-31;Unknown;Unknown
2;373;1774-12-31;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Geneva, canton of Geneva, Switzerland, Europe
910;2;1774-12-31;Unknown;Unknown
2;373;1774-12-31;Unknown;Unknown
2;373;1774-12-31;Unknown;Unknown
2;373;1774-12-31;Unknown;Unknown
2;377;1774-12-5;Unknown;Unknown
2;828;1774-12-7;Unknown;Unknown
2;87;1774-12-7;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1721;1774-12-7;Unknown;Unknown
2;553;1774-12-7;Unknown;Unknown
377;2;1774-12-7;Unknown;Unknown
562;639;1774-12-8;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;321;1774-12-9;Unknown;Unknown
2;146;1774-12-9;Unknown;Unknown
2;1722;1774-12-9;Unknown;Unknown
2;1723;1774-12-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;558;1774-12-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;553;1774-12-9;Unknown;Unknown
2;801;1774-12-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
377;2;1774-12-9;Unknown;Unknown
484;1305;1774-2-1;Unknown;Unknown
87;2;1774-2-10;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;1561;1774-2-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;801;1774-2-11;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
321;2;1774-2-12;Paris, Ville de Paris (department), Île-de-France, France, Europe;Ferney-Voltaire, Ain, Rhône-Alpes, France, Europe
2;1561;1774-2-14;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
87;2;1774-2-16;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
803;457;1774-2-16;Maconnex, near Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-2-18;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-2-18;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-2-19;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;382;1774-2-2;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
463;632;1774-2-2;Geneva, canton of Genève, Switzerland, Europe;Unknown
753;2;1774-2-22;Wesel, Düsseldorf district, North Rhine-Westphalia (state), Germany, Europe;Unknown
2;321;1774-2-25;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;146;1774-2-25;Unknown;Unknown
2;896;1774-2-25;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;828;1774-2-25;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;465;1774-2-26;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
321;2;1774-2-26;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
894;2;1774-2-26;Paris, Ville de Paris (department), Île-de-France, France, Europe;Ferney-Voltaire, Ain, Rhône-Alpes, France, Europe
911;2;1774-2-26;Genoa, Genova (province), Liguria, Italy, Europe;Unknown
2;867;1774-2-28;Unknown;Unknown
2;373;1774-2-28;Unknown;Unknown
2;562;1774-2-28;Unknown;Unknown
2;699;1774-2-4;Unknown;Montauban, Tarn-et-Garonne, Midi-Pyrénées, France, Europe
2;801;1774-2-4;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;984;1774-2-5;Unknown;St Claude, Jura, Franche-Comté, France, Europe
2;482;1774-2-5;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;801;1774-2-5;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1724;1774-2-7;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;1561;1774-2-7;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
912;2;1774-2-7;Nyon, canton of Vaud, Switzerland, Europe;Unknown
463;632;1774-2-8;Geneva, canton of Genève, Switzerland, Europe;Unknown
2;896;1774-2-9;Ferney-Voltaire, Ain (department), Rhône-Alpes, France, Europe;Unknown
2;984;1774-2-9;Unknown;Unknown
2;465;1774-2-9;Unknown;Unknown
2;797;1774-2-9;Unknown;Unknown
463;632;1774-2-9;Geneva, canton of Genève, Switzerland, Europe;Unknown
